id,name,portalLink,programmeWebsiteLink,country,city,university,tuitionFees,tuitionFeesPeriod,degreeLenght,deliveryMode,disciplineId,disciplineName
139301,"Architectural Technology, B.Sc.",https://www.bachelorsportal.com/studies/139301/architectural-technology.html,https://www.bachelorsportal.com/search/#q=di-20|lv-preparation,United Kingdom,Liverpool,Liverpool John Moores University,"13,844",/ year,3 Years,On campus,258,"Arts, Design & Architecture"
106927,"Interior Architecture, Bachelor",https://www.bachelorsportal.com/studies/106927/interior-architecture.html,https://www.bachelorsportal.com/search/#q=di-20|lv-preparation,Thailand,Bangkok,"King Mongkut's University of Technology, Thonburi","4,129",/ year,5 Years,On campus,258,"Arts, Design & Architecture"
89589,"Arts and Music, Double Degree",https://www.bachelorsportal.com/studies/89589/arts-and-music.html,"https://www.bachelorsportal.com/search/#q=di-68,104|lv-preparation",Australia,Melbourne,Monash University,"20,656",/ year,4 Years,On campus,258,"Arts, Design & Architecture"
79224,"Music (Elite) with Honours, B.A.",https://www.bachelorsportal.com/studies/79224/music-with-honours.html,"https://www.bachelorsportal.com/search/#q=di-68,104|lv-preparation",Australia,Hobart,University of Tasmania,"19,025",/ year,1 year,On campus,258,"Arts, Design & Architecture"
141508,"Fine Arts - Sculpture, Bachelor",https://www.bachelorsportal.com/studies/141508/fine-arts-sculpture.html,https://www.bachelorsportal.com/search/#q=di-68|lv-preparation,United States,Mobile,University of South Alabama,,,4 Years,On campus,258,"Arts, Design & Architecture"
56032,"Art History and Film (Hons), B.A.",https://www.bachelorsportal.com/studies/56032/art-history-and-film.html,"https://www.bachelorsportal.com/search/#q=di-69,259|lv-preparation",United Kingdom,Canterbury,University of Kent,"10,361",/ year,3 Years,On campus,258,"Arts, Design & Architecture"
130997,"Musical Theatre, B.A.",https://www.bachelorsportal.com/studies/130997/musical-theatre.html,https://www.bachelorsportal.com/search/#q=di-104|lv-preparation,United States,Birmingham,The University of Alabama at Birmingham,,,,On campus,258,"Arts, Design & Architecture"
108706,"Jewelry and Metalwork, B.A.",https://www.bachelorsportal.com/studies/108706/jewelry-and-metalwork.html,https://www.bachelorsportal.com/search/#q=di-68|lv-preparation,United States,Athens,The University of Georgia,"39,237",/ year,4 Years,On campus,258,"Arts, Design & Architecture"
77274,"Global Cinema, B.A.",https://www.bachelorsportal.com/studies/77274/global-cinema.html,https://www.bachelorsportal.com/search/#q=di-69|lv-preparation,United Kingdom,Stirling,University of Stirling,"2,038",/ year,4 Years,On campus,258,"Arts, Design & Architecture"
122819,"Theatre & Film Studies, B.A.",https://www.bachelorsportal.com/studies/122819/theatre-film-studies.html,https://www.bachelorsportal.com/search/#q=di-318|lv-preparation,Canada,Hamilton,McMaster University,,,3 Years,On campus,258,"Arts, Design & Architecture"
